unit,schedule,treatment,treatment_5,treatment_25,npv_5_percent,stock_0,stock_5,stock_25,harvest_value_25,stock_1_0,stock_1_5,stock_1_25,stock_2_0,stock_2_5,stock_2_25,stock_30_0,stock_30_5,stock_30_25,harvest_value_5
43124567,7,below_5 + above_25,below,above,1721.8895956163901,118.0505581448081,91.77641700481767,89.1130697660336,4988.23193950328,15.926878975832542,12.723345202652057,11.40784241221935,7.673331977784599,5.492583341426767,7.069851110130062,94.45034719119097,73.56048846073885,75.15543060833828,3691.5102558056833
43124567,8,below_5 + even_25,below,even,1742.598013656667,118.0505581448081,91.77641700481767,81.3201377683654,5582.649804835578,15.926878975832542,12.723345202652057,10.434662849698073,7.673331977784599,5.492583341426767,5.970823908558833,94.45034719119097,73.56048846073885,69.03942692254464,3691.5102558056833
43124567,9,below_5 + clearcut_25,below,clearcut,8087.709678552215,118.0505581448081,91.77641700481767,0.044540772336395,11914.507681712605,15.926878975832542,12.723345202652057,0.046800000000000015,7.673331977784599,5.492583341426767,0.0,94.45034719119097,73.56048846073885,0.0,3691.5102558056833
43124567,10,above_5,above,donothing,1440.1711519469627,118.0505581448081,90.89001552374711,155.48248519441447,0.0,15.926878975832542,10.572399638558391,16.205877083204648,7.673331977784599,6.538487466317635,13.605262520847637,94.45034719119097,73.77912841887107,134.0940587655082,3932.8031587242135
43124567,11,above_5 + below_25,above,below,1613.8368964063259,118.0505581448081,90.89001552374711,89.31347276548844,5101.510301556323,15.926878975832542,10.572399638558391,9.412471006285653,7.673331977784599,6.538487466317635,6.950988958615135,94.45034719119097,73.77912841887107,77.78825398794255,3932.8031587242135
43124567,12,above_5 + above_25,above,above,1617.6125578615695,118.0505581448081,90.89001552374711,88.42876200004048,5212.422075602777,15.926878975832542,10.572399638558391,9.091004547491382,7.673331977784599,6.538487466317635,8.323455726942356,94.45034719119097,73.77912841887107,75.80461683941695,3932.8031587242135
43124567,13,above_5 + even_25,above,even,1632.259324922687,118.0505581448081,90.89001552374711,82.62976741420484,5642.67752568835,15.926878975832542,10.572399638558391,8.612467522975361,7.673331977784599,6.538487466317635,7.230394319341792,94.45034719119097,73.77912841887107,71.26308068440044,3932.8031587242135
43124567,14,above_5 + clearcut_25,above,clearcut,7974.647755368715,118.0505581448081,90.89001552374711,0.04439505506525759,12042.619020632092,15.926878975832542,10.572399638558391,0.046800000000000015,7.673331977784599,6.538487466317635,0.0,94.45034719119097,73.77912841887107,0.0,3932.8031587242135
43124567,15,even_5,even,donothing,1025.712452105895,118.0505581448081,85.2179383188336,146.56020253320372,0.0,15.926878975832542,10.66705992809548,16.559539367406092,7.673331977784599,5.721425160166703,11.986176115231164,94.45034719119097,68.8294532305714,125.93588487557506,4264.930141257972
43124567,16,even_5 + below_25,even,below,1176.777411139685,118.0505581448081,85.2179383188336,89.22860191178815,4433.912878238238,15.926878975832542,10.66705992809548,10.137352068905908,7.673331977784599,5.721425160166703,6.47113764052446,94.45034719119097,68.8294532305714,77.44280786527115,4264.930141257972
